Age,Income,Gender,Education,Purchased
61,75499,Female,PhD,0
34,39420,Female,PhD,0
21,45236,Male,PhD,0
24,26218,Female,Masters,0
58,69892,Female,PhD,1
48,94031,Female,Masters,1
68,119389,Female,Bachelors,1
56,84057,Male,Bachelors,0
51,98609,Female,PhD,0
23,96907,Male,Bachelors,1
67,103130,Male,PhD,0
55,31226,Male,PhD,1
62,72271,Female,Masters,0
68,30046,Female,Bachelors,1
51,57117,Male,PhD,1
61,24965,Female,Bachelors,0
32,79478,Male,Masters,0
31,98872,Male,Bachelors,0
23,77277,Female,Masters,0
67,105379,Female,Masters,0
54,79613,Female,Masters,1
67,37373,Male,PhD,0
49,65452,Male,PhD,1
20,70089,Female,Bachelors,0
20,26654,Male,PhD,1
39,51280,Male,PhD,1
39,76141,Male,Bachelors,1
27,107943,Female,Masters,0
68,87894,Female,Masters,1
20,46583,Female,Bachelors,0
29,114242,Male,PhD,1
46,26360,Female,Bachelors,0
65,73968,Male,Bachelors,1
34,23743,Male,PhD,0
24,27159,Male,Bachelors,0
30,52151,Female,PhD,1
19,20518,Male,PhD,1
21,36652,Female,Bachelors,0
27,98461,Male,Masters,1
56,91011,Female,PhD,0
41,62348,Female,Masters,0
34,95422,Female,PhD,1
69,97001,Female,Masters,0
23,96757,Female,Bachelors,1
36,44395,Female,PhD,0
22,22335,Female,Bachelors,0
49,90112,Female,Bachelors,0
27,20500,Male,Bachelors,0
26,112211,Male,PhD,1
44,28083,Male,Bachelors,0
30,101256,Male,Bachelors,1
36,25543,Male,PhD,0
38,88812,Female,Bachelors,0
41,72237,Female,PhD,1
55,116171,Female,Bachelors,0
21,109716,Female,Masters,0
41,26613,Female,Bachelors,1
52,86863,Male,Masters,0
20,60540,Male,PhD,0
21,96202,Female,Masters,0
54,46255,Male,PhD,1
57,105666,Male,Bachelors,1
65,42068,Female,Masters,1
52,69057,Female,Bachelors,1
48,38946,Male,Masters,1
61,40547,Male,PhD,1
42,105237,Female,PhD,1
57,25769,Male,PhD,1
30,44883,Female,PhD,0
21,81340,Male,Bachelors,1
63,99199,Male,Bachelors,0
31,55162,Female,Bachelors,0
30,108388,Male,Bachelors,0
44,105924,Female,Bachelors,0
23,53434,Male,PhD,0
34,42102,Male,Bachelors,1
53,41536,Female,Bachelors,1
57,97891,Male,Bachelors,0
66,87770,Female,PhD,1
52,70388,Female,PhD,1
34,70775,Male,PhD,1
58,51147,Female,PhD,1
19,70526,Female,Bachelors,1
30,43659,Female,Bachelors,0
69,102096,Male,Masters,0
19,43088,Female,Bachelors,0
69,88464,Female,PhD,0
45,79998,Male,PhD,0
60,60382,Female,Bachelors,1
43,48184,Female,Masters,1
39,40099,Female,PhD,0
64,89810,Male,Masters,0
60,110506,Male,PhD,1
20,111280,Male,PhD,1
52,57739,Male,Bachelors,0
29,28389,Male,PhD,0
41,37352,Male,Masters,1
22,41148,Female,Masters,1
37,51828,Male,Bachelors,0
56,88040,Male,PhD,1
56,76795,Male,Masters,1
30,78620,Male,Bachelors,0
58,114279,Female,Masters,1
62,114430,Female,Bachelors,0
29,116531,Male,Masters,1
30,77114,Female,PhD,0
27,60711,Male,Masters,1
50,37748,Female,Masters,1
57,108636,Male,Bachelors,0
33,53691,Male,Bachelors,0
62,108517,Male,Bachelors,1
52,85282,Male,Masters,0
20,118244,Female,Bachelors,0
22,80360,Male,PhD,1
43,30246,Female,Bachelors,1
28,79395,Female,Bachelors,1
24,52486,Female,PhD,0
27,50340,Male,Bachelors,1
59,104874,Female,Bachelors,1
69,70300,Female,Masters,0
51,23086,Female,Masters,0
20,111071,Male,Bachelors,0
25,34860,Female,PhD,1
48,37013,Male,Bachelors,0
28,27407,Female,Bachelors,1
62,53542,Female,Bachelors,1
24,44935,Male,Masters,1
62,69079,Male,PhD,1
19,54111,Female,PhD,0
23,76550,Male,PhD,0
58,95697,Female,Masters,0
49,109117,Female,Masters,0
37,117813,Male,Bachelors,1
51,106936,Male,Masters,0
67,96955,Male,Bachelors,1
33,60565,Female,Masters,0
42,39283,Female,Bachelors,0
29,86470,Female,Masters,1
24,106916,Male,PhD,1
56,99552,Male,Bachelors,1
34,58233,Male,Masters,0
62,42695,Female,Masters,1
28,110488,Male,Bachelors,0
23,62734,Male,Masters,1
40,101257,Female,PhD,0
44,21505,Male,Bachelors,1
63,25363,Male,Bachelors,1
23,68708,Female,Bachelors,1
55,63614,Female,Bachelors,1
19,21010,Female,Bachelors,0
39,39861,Female,PhD,0
37,44125,Female,Bachelors,0
42,29369,Female,PhD,0
32,89393,Male,PhD,1
66,46671,Male,PhD,1
46,95400,Female,Bachelors,0
25,84512,Female,PhD,0
54,118026,Male,Bachelors,0
66,95656,Female,PhD,0
69,105759,Female,Bachelors,0
50,117686,Male,Masters,1
39,64138,Male,Masters,1
67,73420,Female,PhD,0
64,88089,Female,Masters,0
22,35489,Male,PhD,1
56,79789,Female,PhD,0
35,89925,Male,PhD,0
55,69703,Male,Masters,1
54,107486,Female,PhD,1
47,96625,Male,Masters,1
68,78228,Male,Masters,0
48,23051,Male,Bachelors,0
27,58090,Female,Masters,1
32,48805,Female,Bachelors,0
59,114978,Female,PhD,0
65,64557,Male,PhD,0
61,22555,Male,Bachelors,0
35,70241,Female,PhD,0
40,98303,Male,Bachelors,1
50,85994,Male,Bachelors,0
33,36066,Female,PhD,1
55,24721,Male,Bachelors,1
52,97982,Male,Bachelors,0
51,26304,Male,Bachelors,1
45,62967,Male,PhD,1
19,98763,Male,PhD,0
47,60462,Male,PhD,1
30,91834,Female,PhD,0
58,70155,Female,PhD,0
33,95842,Male,Masters,1
22,22589,Female,Masters,0
45,57078,Female,Bachelors,1
56,74918,Female,Masters,1
62,33601,Male,PhD,0
37,27711,Female,PhD,0
41,106900,Male,PhD,0
44,79430,Female,Bachelors,0
47,83327,Female,Bachelors,0
62,119242,Male,Bachelors,0
44,115146,Female,Bachelors,0
43,23970,Male,Bachelors,0
24,89535,Female,Bachelors,0
59,106570,Female,Masters,0
64,56176,Female,PhD,1
55,61730,Female,Masters,1
22,102168,Male,Bachelors,0
40,33385,Male,PhD,0
45,25950,Female,PhD,0
51,93511,Male,PhD,0
32,73009,Female,Masters,0
49,106850,Male,PhD,1
43,43398,Male,Bachelors,0
65,45277,Male,Bachelors,0
48,46761,Female,Masters,1
36,84435,Male,Masters,0
26,83944,Male,Bachelors,0
46,51533,Female,Masters,1
68,92502,Female,PhD,0
56,92123,Female,Masters,0
21,42880,Male,PhD,1
20,90627,Male,PhD,0
46,61753,Male,PhD,1
69,116666,Male,PhD,0
28,102597,Male,PhD,1
50,107829,Male,Bachelors,1
55,21561,Female,Bachelors,0
28,73205,Male,Bachelors,1
44,79810,Male,PhD,1
50,84482,Male,Masters,0
38,89192,Female,Masters,1
56,107154,Male,PhD,1
48,106066,Female,Masters,0
55,107408,Male,PhD,1
63,48330,Female,Masters,0
19,36139,Female,PhD,1
44,52977,Female,Masters,1
53,24983,Male,Masters,1
28,59909,Female,Bachelors,1
64,84480,Male,Masters,0
35,69029,Female,Masters,1
18,41329,Male,PhD,0
52,56734,Female,Masters,0
52,62837,Female,Masters,1
48,94354,Male,Masters,0
45,96454,Female,Masters,1
56,86786,Male,Masters,0
18,24758,Female,Bachelors,1
42,87699,Female,Masters,0
60,102673,Male,PhD,0
55,117639,Male,PhD,1
37,41832,Male,Masters,1
20,21868,Female,Masters,0
68,70665,Male,Masters,0
19,61862,Male,Bachelors,0
35,39728,Female,PhD,0
61,113565,Male,Bachelors,0
27,59857,Male,Bachelors,0
22,48183,Female,Masters,1
26,108321,Female,Masters,1
19,38940,Female,PhD,1
51,25280,Female,Masters,0
55,22164,Female,PhD,0
48,112724,Male,Bachelors,1
27,99624,Female,PhD,1
67,38405,Female,PhD,1
29,22821,Female,PhD,1
53,75090,Male,Bachelors,1
38,42516,Male,Bachelors,1
66,30473,Male,Masters,1
64,66454,Male,Masters,1
23,62530,Female,PhD,0
65,97714,Female,PhD,1
66,112554,Female,Bachelors,1
20,102633,Male,Bachelors,1
27,99632,Female,Bachelors,0
22,89081,Male,PhD,1
63,44798,Male,PhD,0
43,20863,Male,Bachelors,0
38,36148,Female,PhD,0
62,106545,Female,Bachelors,0
43,74459,Female,Masters,0
55,103345,Female,Bachelors,1
61,104224,Male,PhD,1
43,86189,Female,PhD,0
25,28129,Male,PhD,0
22,111954,Male,PhD,0
32,43118,Male,Bachelors,0
33,20443,Male,Bachelors,0
18,47041,Male,Masters,1
33,109379,Male,Bachelors,0
54,41053,Male,Masters,0
20,116384,Female,Bachelors,0
69,57204,Female,Bachelors,1
64,62240,Male,PhD,1
48,113749,Female,Masters,1
30,81102,Female,PhD,0
33,28291,Female,PhD,0
60,36285,Female,Bachelors,1
38,112422,Male,Bachelors,1
19,81589,Female,Masters,1
44,33944,Male,Masters,0
55,108876,Male,Bachelors,0
43,115561,Female,Masters,1
55,74391,Female,Bachelors,1
63,21607,Male,Bachelors,0
42,22953,Male,Bachelors,1
28,64941,Female,Masters,0
25,91469,Female,PhD,1
25,96922,Male,Masters,0
50,81683,Female,PhD,0
24,90218,Male,Masters,1
55,31154,Male,PhD,0
38,29047,Male,PhD,0
25,108529,Male,Masters,1
68,95874,Female,Masters,0
38,34323,Male,PhD,1
37,57693,Male,Bachelors,0
25,78730,Female,PhD,1
63,109170,Female,PhD,0
48,46292,Male,Bachelors,0
67,65111,Female,PhD,1
46,95453,Female,Bachelors,1
65,95681,Male,Bachelors,0
26,115253,Female,Masters,1
32,59491,Female,PhD,1
47,69336,Female,PhD,0
43,36905,Female,Bachelors,1
27,50273,Female,PhD,0
46,46234,Male,Bachelors,1
33,98885,Female,PhD,0
53,86538,Male,PhD,1
37,52573,Male,Bachelors,0
62,113339,Female,Bachelors,0
54,84320,Female,PhD,1
39,31330,Female,PhD,1
24,112040,Female,Bachelors,0
40,100516,Female,Masters,1
58,92553,Female,Masters,0
57,61353,Female,PhD,0
46,36011,Female,PhD,1
33,103537,Female,PhD,1
55,80985,Female,Bachelors,1
45,37044,Female,PhD,0
65,58292,Female,PhD,1
55,25250,Male,PhD,1
48,43289,Female,Masters,1
31,53087,Male,PhD,0
50,95952,Male,PhD,1
26,110695,Female,Bachelors,1
44,56368,Male,Masters,0
41,90815,Female,Bachelors,1
30,110693,Female,PhD,0
43,81040,Male,PhD,1
46,78900,Female,PhD,0
68,35494,Male,PhD,0
66,65166,Male,PhD,0
60,111110,Female,Bachelors,1
45,45333,Male,PhD,1
45,53050,Male,PhD,0
25,117799,Female,Masters,1
40,118075,Male,Masters,1
46,99566,Female,PhD,1
22,108257,Female,PhD,0
59,68070,Female,PhD,1
24,25166,Female,PhD,0
59,27121,Male,PhD,0
53,34677,Female,PhD,1
58,76561,Male,Bachelors,1
44,116777,Male,Bachelors,0
63,101909,Female,Bachelors,1
19,107409,Female,Masters,1
42,57664,Female,PhD,0
26,21293,Male,Masters,1
44,42443,Female,Masters,0
18,69212,Male,Masters,0
40,104131,Female,Bachelors,1
27,95276,Female,PhD,0
59,32559,Male,PhD,1
69,85231,Male,Masters,1
42,59044,Female,Bachelors,1
20,41747,Female,Masters,0
23,93509,Female,Masters,0
23,100869,Male,PhD,0
19,50129,Female,Bachelors,1
35,20037,Female,PhD,1
40,117847,Male,Masters,0
19,68503,Female,PhD,1
29,48207,Male,Masters,1
39,53241,Male,Bachelors,0
54,20058,Female,PhD,0
37,88172,Female,PhD,0
56,116171,Male,PhD,1
41,34834,Male,PhD,1
65,101113,Female,PhD,1
37,47190,Male,Bachelors,0
18,92832,Male,Bachelors,0
18,41383,Female,PhD,0
34,44660,Male,Masters,0
18,22674,Male,Masters,1
69,42820,Male,PhD,0
62,105040,Male,PhD,1
47,45666,Male,Bachelors,0
58,63794,Male,Bachelors,1
64,22076,Female,PhD,0
20,84854,Female,PhD,1
63,72342,Female,Masters,1
28,57555,Female,Bachelors,0
41,75208,Male,PhD,1
39,52406,Female,Bachelors,0
61,81572,Male,PhD,1
62,60262,Female,PhD,0
43,111320,Male,PhD,0
30,106661,Female,PhD,0
18,43216,Male,Masters,1
41,88117,Female,PhD,1
27,101136,Female,Masters,0
52,50284,Female,Masters,1
41,40171,Female,PhD,0
45,110627,Female,Bachelors,1
53,34333,Male,Bachelors,0
33,50535,Female,PhD,0
57,109023,Male,PhD,0
33,95940,Female,PhD,0
34,53700,Female,Bachelors,0
68,103583,Female,Bachelors,1
32,61516,Male,PhD,1
33,35577,Female,Bachelors,1
32,109834,Female,Masters,1
51,35015,Male,Bachelors,0
28,111104,Male,Bachelors,0
18,111740,Male,PhD,0
32,117284,Male,Masters,1
43,111803,Female,PhD,0
68,41236,Male,Bachelors,1
21,118151,Male,Masters,1
60,86640,Female,PhD,1
22,103190,Male,Bachelors,0
52,65704,Male,Masters,1
30,62369,Male,PhD,1
27,23646,Female,Masters,1
28,107007,Male,Bachelors,1
35,45906,Male,PhD,1
51,106643,Male,Bachelors,0
56,67728,Female,Masters,1
58,34878,Female,Bachelors,1
59,29145,Male,Masters,1
67,108578,Female,PhD,0
40,38226,Male,Bachelors,1
24,22802,Female,PhD,0
56,44119,Female,PhD,1
20,83560,Male,PhD,0
29,77353,Male,PhD,0
24,112721,Male,Bachelors,0
66,82126,Female,Bachelors,1
43,91641,Male,PhD,1
50,71712,Female,PhD,1
54,72189,Female,Masters,1
65,77784,Male,PhD,0
32,88285,Female,Masters,1
19,62949,Female,Masters,1
58,54129,Male,PhD,0
24,44512,Female,Bachelors,0
49,99031,Female,Masters,0
21,83554,Male,Bachelors,0
37,22064,Male,PhD,1
67,115614,Male,PhD,1
53,71567,Female,PhD,0
49,50011,Female,PhD,0
45,91152,Female,Masters,1
30,93511,Male,Masters,0
18,30960,Female,Bachelors,0
52,113528,Female,Bachelors,0
65,78920,Female,Masters,1
47,41387,Male,PhD,1
53,35324,Male,Bachelors,1
42,83960,Male,Masters,0
33,91779,Female,Bachelors,1
36,52628,Female,Masters,0
18,95096,Male,PhD,1
22,67452,Male,Masters,0
68,61098,Female,Bachelors,0
39,90459,Male,Masters,1
41,59235,Female,Bachelors,1
60,106861,Male,Bachelors,0
62,47949,Male,Bachelors,0
69,42821,Male,PhD,0
54,91612,Female,PhD,0
53,42032,Male,Masters,0
53,93537,Female,Masters,1
21,35303,Male,Bachelors,0
53,101993,Male,PhD,1
69,32303,Female,Masters,1
35,70701,Female,Masters,1
67,70511,Male,PhD,1
33,100664,Female,Bachelors,0
58,38280,Male,Masters,1
35,59427,Female,Bachelors,1
39,117180,Female,PhD,1
19,26967,Male,PhD,0
38,26661,Male,Masters,1
53,97952,Female,Masters,1
61,86046,Female,PhD,1
56,55200,Male,Bachelors,0
64,87442,Female,Bachelors,0
56,81671,Female,PhD,0
46,111070,Female,Masters,1
43,78168,Female,PhD,0
38,68322,Male,Masters,0
34,101984,Male,Bachelors,0
33,57696,Female,Masters,1
48,90246,Female,Bachelors,0
68,58892,Male,PhD,1
26,35583,Female,Masters,1
48,102720,Female,Bachelors,1
31,75215,Female,Masters,1
66,44853,Female,Bachelors,0
54,26109,Female,Bachelors,0
19,79757,Male,PhD,1
69,26659,Female,PhD,1
65,21238,Female,Masters,1
63,35064,Female,Bachelors,1
31,51115,Male,PhD,0
50,51952,Female,Masters,0
52,25620,Female,PhD,1
56,119790,Male,Masters,0
64,64258,Male,PhD,0
68,24470,Male,PhD,0
37,42003,Male,Bachelors,0
19,47571,Female,Bachelors,1
68,44668,Female,PhD,0
58,97259,Female,Bachelors,1
36,116576,Male,PhD,0
54,52046,Female,Masters,0
35,90977,Male,PhD,1
33,97255,Male,PhD,0
21,25397,Female,Masters,1
29,119925,Male,Masters,0
46,103481,Male,Bachelors,1
24,42233,Female,Masters,0
31,103336,Female,Bachelors,1
29,80308,Male,PhD,0
52,89726,Female,Masters,1
22,83219,Female,PhD,0
34,21130,Male,Bachelors,1
59,34071,Male,Masters,1
49,105517,Female,Bachelors,0
27,22118,Female,Bachelors,1
60,20663,Male,Masters,1
34,82408,Female,Masters,0
22,71786,Male,Bachelors,0
62,101271,Male,Masters,0
59,39158,Female,Bachelors,1
26,51087,Female,PhD,1
66,108114,Female,PhD,0
50,73121,Female,Masters,1
53,39874,Female,Masters,0
53,103443,Male,PhD,1
35,60821,Female,Bachelors,0
26,80582,Male,Bachelors,1
46,42787,Female,Bachelors,0
67,84703,Male,Masters,0
31,41705,Female,Bachelors,0
42,89381,Female,Masters,1
32,64653,Male,Masters,1
23,102018,Female,Masters,1
59,111626,Female,PhD,0
46,106217,Male,Bachelors,1
32,52252,Male,Masters,1
46,93332,Male,Bachelors,0
21,92799,Female,PhD,0
35,82185,Male,Bachelors,0
67,98313,Male,PhD,0
66,61538,Female,Masters,1
61,40343,Female,Masters,0
56,100398,Female,PhD,1
33,61232,Female,Masters,0
28,73106,Female,Bachelors,1
31,101227,Female,Bachelors,0
20,73079,Male,PhD,0
68,45028,Male,Bachelors,0
67,62135,Female,Masters,0
59,51066,Male,Masters,0
55,118717,Male,Masters,1
62,103470,Male,Bachelors,1
59,40910,Male,Masters,1
35,27141,Female,Bachelors,1
37,65950,Female,PhD,1
65,75723,Male,Masters,0
42,36225,Female,PhD,0
55,107123,Male,Bachelors,1
30,52959,Male,Bachelors,1
21,69192,Female,PhD,1
31,99711,Male,Masters,1
50,30051,Female,Masters,1
45,91428,Female,Masters,0
69,23449,Female,PhD,1
54,61095,Female,Bachelors,0
25,97929,Female,PhD,1
61,49190,Female,Bachelors,0
51,117069,Female,Masters,1
61,46141,Female,Masters,1
22,43908,Female,Bachelors,0
22,52322,Male,Masters,0
48,70710,Female,PhD,0
62,34012,Male,Bachelors,1
26,54889,Female,Masters,1
59,37412,Male,Masters,1
49,116150,Female,Masters,1
50,44657,Female,Masters,0
20,25656,Female,Bachelors,0
47,28967,Male,Bachelors,0
67,104958,Male,Masters,0
29,35764,Female,PhD,0
46,35873,Male,PhD,0
20,114485,Female,PhD,0
43,71030,Male,PhD,1
47,87807,Male,Bachelors,1
26,21607,Male,Bachelors,0
43,39523,Female,PhD,0
19,68447,Male,Bachelors,1
20,69757,Male,PhD,0
63,113526,Female,Masters,1
21,89201,Female,Masters,1
42,101844,Male,PhD,0
68,91388,Male,Bachelors,1
30,25462,Female,PhD,1
56,51795,Female,Bachelors,1
61,89806,Female,Masters,0
52,68465,Female,Bachelors,0
40,81109,Female,PhD,1
26,110027,Male,Masters,0
19,70528,Female,Masters,1
58,56230,Female,Bachelors,1
61,68242,Male,Masters,0
48,85883,Female,Masters,1
61,118366,Female,Bachelors,1
64,21783,Female,Masters,1
19,48390,Male,PhD,1
49,28417,Female,Bachelors,1
35,92102,Female,Bachelors,1
30,37426,Female,Bachelors,1
63,50750,Female,Bachelors,0
22,78188,Male,PhD,0
59,30872,Male,Bachelors,1
61,114231,Female,PhD,0
27,68086,Female,Bachelors,1
60,86770,Female,Bachelors,1
42,114368,Female,Masters,1
51,103514,Female,Masters,1
54,108177,Female,PhD,0
47,112663,Female,Masters,1
24,54720,Male,Bachelors,1
23,38079,Female,PhD,0
20,37338,Male,Masters,0
30,23291,Male,Bachelors,0
20,94084,Female,Masters,0
43,119272,Male,Masters,0
41,69393,Male,Masters,0
23,113558,Male,Masters,1
60,89770,Female,Bachelors,1
66,46720,Male,Masters,0
59,33368,Male,PhD,0
29,74313,Female,PhD,1
66,67969,Female,Masters,0
53,68838,Male,PhD,0
19,28734,Female,Masters,0
28,119329,Female,Bachelors,1
56,32197,Male,Bachelors,0
51,88895,Male,PhD,1
43,76831,Male,PhD,1
35,78073,Female,Masters,1
38,92925,Male,Masters,0
53,100488,Male,Masters,0
57,114611,Female,Bachelors,1
69,104475,Female,Masters,1
63,70302,Female,Bachelors,0
61,35624,Female,PhD,1
39,87271,Male,Bachelors,0
47,44315,Male,PhD,1
67,37422,Male,Bachelors,0
60,59137,Female,Bachelors,0
47,92663,Male,Masters,1
25,68232,Female,PhD,1
51,98142,Female,Bachelors,0
64,52743,Female,Bachelors,1
26,119546,Male,PhD,1
68,35636,Female,Bachelors,1
37,110884,Male,PhD,0
57,30108,Male,PhD,1
42,93634,Male,PhD,1
36,56180,Female,Bachelors,1
22,38883,Male,Bachelors,1
28,64400,Male,Masters,0
32,65999,Female,PhD,1
25,67951,Male,Bachelors,0
36,27160,Female,Bachelors,0
40,75262,Male,PhD,1
44,39929,Female,PhD,1
57,103133,Female,PhD,0
49,31123,Female,Masters,1
43,48357,Female,Masters,1
44,90496,Female,Masters,0
36,53556,Male,PhD,1
67,103791,Male,Bachelors,1
59,81934,Male,PhD,1
46,98886,Male,Bachelors,0
56,50881,Female,Masters,1
58,38409,Female,Masters,0
50,75416,Male,Masters,0
36,118171,Female,Bachelors,0
54,87982,Male,Bachelors,1
36,50657,Female,PhD,1
50,106743,Female,PhD,0
64,68951,Male,PhD,0
33,28752,Male,Masters,1
40,33440,Female,PhD,1
24,64864,Male,Masters,0
43,69691,Male,Bachelors,1
49,92035,Male,Masters,0
29,106675,Male,Masters,0
25,100303,Female,Masters,1
22,42343,Female,Bachelors,1
59,113248,Female,Bachelors,1
45,39673,Female,PhD,0
22,79954,Male,PhD,1
66,74698,Male,PhD,1
43,115024,Male,Bachelors,0
22,46520,Female,Bachelors,0
39,35784,Female,Bachelors,1
32,58079,Female,Bachelors,1
30,64220,Female,Bachelors,0
45,40491,Male,Masters,0
50,68720,Male,PhD,1
60,34718,Male,Masters,1
40,55597,Female,PhD,0
50,81217,Female,Masters,1
60,118351,Female,Bachelors,0
35,46832,Female,PhD,0
67,74818,Female,Masters,1
47,117398,Female,PhD,1
43,32864,Male,Bachelors,0
33,108378,Female,Bachelors,0
30,28177,Female,PhD,0
56,66115,Female,PhD,1
50,76210,Male,Bachelors,0
43,71954,Male,Bachelors,0
65,31844,Female,Bachelors,0
18,94130,Male,Masters,1
66,33418,Male,PhD,0
55,54854,Male,Bachelors,1
19,108644,Female,PhD,1
66,95955,Male,Masters,0
23,108075,Male,Masters,0
63,63950,Male,Bachelors,0
67,85227,Female,PhD,1
55,32835,Male,Masters,0
59,37533,Female,PhD,1
41,115051,Male,PhD,1
35,107858,Female,Bachelors,1
44,30223,Female,Masters,1
58,30273,Female,Masters,1
25,53519,Female,Masters,1
45,44160,Female,PhD,0
27,94385,Male,Masters,0
34,111192,Male,Masters,1
46,68988,Male,PhD,1
23,30348,Female,Masters,0
31,103460,Female,Masters,0
39,87519,Female,PhD,0
23,110426,Male,Masters,0
43,34629,Female,Bachelors,1
56,69056,Female,PhD,0
29,31273,Female,Masters,1
52,117275,Female,Bachelors,1
31,60416,Male,PhD,0
39,27894,Female,Masters,0
68,66073,Female,PhD,1
40,65693,Female,Bachelors,1
65,71466,Female,PhD,1
24,44343,Male,Masters,1
57,63095,Female,Bachelors,0
67,51174,Male,PhD,0
42,70801,Male,Masters,0
30,92436,Female,Masters,0
38,89336,Female,Bachelors,0
58,62926,Male,Bachelors,1
27,92590,Female,PhD,1
26,58827,Female,Masters,0
32,64775,Male,Bachelors,0
69,61201,Male,Masters,1
19,49373,Male,PhD,1
42,47525,Male,Bachelors,0
30,92651,Male,PhD,0
51,116643,Male,PhD,1
68,50486,Female,Bachelors,0
51,98604,Female,PhD,0
52,38640,Female,Masters,1
55,117694,Female,Bachelors,1
20,81455,Female,Masters,1
59,56136,Female,PhD,0
23,82425,Female,Bachelors,1
65,76539,Female,Masters,0
66,101664,Female,Masters,1
36,44942,Male,Masters,0
20,88363,Male,Masters,0
35,78596,Female,Masters,1
56,101526,Female,PhD,0
26,55255,Male,PhD,0
69,82129,Male,PhD,1
29,105523,Male,PhD,0
22,82286,Female,PhD,1
20,106437,Male,PhD,0
28,36277,Male,PhD,1
47,21643,Male,Masters,1
21,43729,Female,PhD,0
22,106623,Male,Masters,1
18,41818,Female,Bachelors,1
44,85555,Male,PhD,0
45,118979,Male,Masters,1
46,73629,Female,Bachelors,1
35,75438,Male,Bachelors,1
29,29457,Male,Masters,1
30,79629,Male,Masters,0
58,53922,Female,Masters,1
19,29820,Female,PhD,1
54,52750,Female,Bachelors,1
62,57790,Male,PhD,0
33,108405,Female,PhD,0
65,54421,Male,PhD,1
41,88038,Male,Bachelors,1
52,102201,Male,Bachelors,0
39,82325,Male,Bachelors,1
53,45600,Male,Masters,1
28,49394,Male,PhD,1
63,99622,Male,Masters,1
46,56171,Male,Masters,0
52,119539,Female,PhD,0
65,81526,Female,Bachelors,0
32,33149,Male,PhD,0
48,50394,Female,Masters,0
59,34396,Female,Bachelors,1
58,43324,Female,Bachelors,0
60,67198,Male,Masters,1
33,102705,Female,Bachelors,0
27,111779,Male,Bachelors,1
66,51016,Female,PhD,0
49,23194,Female,PhD,0
68,52398,Female,Masters,1
19,24789,Male,Masters,1
41,105695,Male,Masters,1
40,84967,Male,Bachelors,0
19,81134,Male,Masters,0
55,90886,Male,PhD,1
48,118837,Male,Bachelors,0
68,44977,Male,Masters,1
57,20129,Male,Bachelors,0
43,79683,Male,Bachelors,1
46,65331,Female,Bachelors,1
20,54626,Female,Masters,0
31,68503,Male,Bachelors,1
42,47549,Female,Bachelors,0
65,32342,Female,Bachelors,0
18,56417,Male,PhD,0
20,96514,Male,Masters,1
43,72249,Female,PhD,1
35,72664,Male,Bachelors,1
26,28833,Female,Bachelors,0
55,80658,Male,PhD,0
40,119027,Female,Bachelors,1
38,49473,Male,PhD,0
18,20737,Female,Bachelors,0
38,114965,Female,Bachelors,0
44,66647,Female,Bachelors,1
59,84054,Female,Bachelors,1
23,21299,Male,Masters,1
61,83281,Female,Masters,0
53,85875,Male,Masters,0
45,52920,Female,PhD,1
62,74836,Male,PhD,1
34,62381,Female,PhD,1
57,104971,Male,PhD,0
69,118730,Female,Masters,1
20,76298,Female,PhD,1
